,speed
37160,car:0km/H
37161,car:0km/H
37162,person:1km/H
37163,car:0km/H
37164,car:0km/H
37165,car:1km/H
37166,car:0km/H
37167,car:0km/H
37168,person:1km/H
37169,car:0km/H
37170,car:0km/H
37171,car:1km/H
37172,car:0km/H
37173,car:0km/H
37174,person:1km/H
37175,car:0km/H
37176,car:0km/H
37177,car:1km/H
37178,car:0km/H
37179,car:0km/H
37180,person:1km/H
37181,car:0km/H
37182,car:0km/H
37183,car:1km/H
37184,car:0km/H
37185,car:0km/H
37186,person:1km/H
37187,car:0km/H
37188,car:0km/H
37189,car:1km/H
37190,car:0km/H
37191,car:0km/H
37192,person:1km/H
37193,car:0km/H
37194,car:0km/H
37195,car:1km/H
37196,car:0km/H
37197,car:0km/H
37198,person:1km/H
37199,car:0km/H
37200,car:0km/H
37201,car:1km/H
37202,car:0km/H
37203,car:0km/H
37204,person:1km/H
37205,car:0km/H
37206,car:0km/H
37207,car:1km/H
37208,car:0km/H
37209,car:0km/H
37210,person:1km/H
37211,car:0km/H
37212,car:0km/H
37213,car:1km/H
37214,car:0km/H
37215,car:0km/H
37216,person:1km/H
37217,car:0km/H
37218,car:0km/H
37219,car:1km/H
37220,car:0km/H
37221,car:0km/H
37222,person:1km/H
37223,car:0km/H
37224,car:0km/H
37225,car:1km/H
37226,car:0km/H
37227,car:0km/H
37228,person:1km/H
37229,car:0km/H
37230,car:0km/H
37231,car:1km/H
37232,car:0km/H
37233,car:0km/H
37234,person:1km/H
37235,car:0km/H
37236,car:0km/H
37237,car:0km/H
37238,car:0km/H
37239,car:1km/H
37240,car:0km/H
37241,car:0km/H
37242,person:1km/H
37243,car:0km/H
37244,car:0km/H
37245,car:0km/H
37246,car:0km/H
37247,car:1km/H
37248,car:0km/H
37249,car:0km/H
37250,person:1km/H
37251,car:0km/H
37252,car:0km/H
37253,car:0km/H
37254,car:1km/H
37255,car:0km/H
37256,car:0km/H
37257,person:1km/H
37258,car:0km/H
37259,car:0km/H
37260,car:0km/H
37261,car:1km/H
37262,car:0km/H
37263,car:0km/H
37264,person:1km/H
37265,car:0km/H
37266,car:1km/H
37267,car:0km/H
37268,car:0km/H
37269,car:1km/H
37270,car:0km/H
37271,car:0km/H
37272,person:1km/H
37273,car:0km/H
37274,car:0km/H
37275,car:0km/H
37276,car:0km/H
37277,car:1km/H
37278,car:0km/H
37279,car:0km/H
37280,person:1km/H
37281,car:0km/H
37282,car:0km/H
37283,car:0km/H
37284,car:0km/H
37285,car:1km/H
37286,car:0km/H
37287,car:0km/H
37288,person:1km/H
37289,car:0km/H
37290,car:0km/H
37291,car:0km/H
37292,car:0km/H
37293,car:1km/H
37294,car:0km/H
37295,car:0km/H
37296,person:1km/H
37297,car:0km/H
37298,car:0km/H
37299,car:0km/H
37300,car:1km/H
37301,car:0km/H
37302,car:0km/H
37303,person:1km/H
37304,car:0km/H
37305,car:0km/H
37306,car:0km/H
37307,car:1km/H
37308,car:0km/H
37309,car:0km/H
37310,person:1km/H
37311,car:0km/H
37312,car:0km/H
37313,car:1km/H
37314,car:0km/H
37315,car:1km/H
37316,car:0km/H
37317,car:0km/H
37318,person:1km/H
37319,car:0km/H
37320,car:0km/H
37321,car:0km/H
37322,car:0km/H
37323,car:1km/H
37324,car:0km/H
37325,car:0km/H
37326,person:1km/H
37327,car:0km/H
37328,car:0km/H
37329,car:0km/H
37330,car:0km/H
37331,car:1km/H
37332,car:0km/H
37333,car:0km/H
37334,person:1km/H
37335,car:0km/H
37336,car:0km/H
37337,car:0km/H
37338,car:1km/H
37339,car:0km/H
37340,car:0km/H
37341,person:1km/H
37342,car:0km/H
37343,car:0km/H
37344,car:0km/H
37345,car:1km/H
37346,car:0km/H
37347,car:0km/H
37348,person:1km/H
37349,car:0km/H
37350,car:0km/H
37351,car:0km/H
37352,car:1km/H
37353,car:0km/H
37354,car:0km/H
37355,person:1km/H
37356,car:0km/H
37357,car:0km/H
37358,car:0km/H
37359,car:1km/H
37360,car:0km/H
37361,car:0km/H
37362,person:1km/H
37363,car:0km/H
37364,car:0km/H
37365,car:0km/H
37366,car:1km/H
37367,car:0km/H
37368,car:0km/H
37369,person:1km/H
37370,car:0km/H
37371,car:0km/H
37372,car:0km/H
37373,car:1km/H
37374,car:0km/H
37375,car:0km/H
37376,person:1km/H
37377,car:0km/H
37378,car:0km/H
37379,car:0km/H
37380,car:1km/H
37381,car:0km/H
37382,car:0km/H
37383,person:1km/H
37384,car:0km/H
37385,car:0km/H
37386,car:0km/H
37387,car:0km/H
37388,car:1km/H
37389,car:0km/H
37390,car:0km/H
37391,person:1km/H
37392,car:0km/H
37393,car:0km/H
37394,car:0km/H
37395,car:0km/H
37396,car:1km/H
37397,car:0km/H
37398,car:0km/H
37399,car:0km/H
37400,car:0km/H
37401,car:0km/H
37402,car:1km/H
37403,car:0km/H
37404,car:0km/H
37405,car:0km/H
37406,car:0km/H
37407,car:0km/H
37408,car:1km/H
37409,car:0km/H
37410,car:0km/H
37411,car:0km/H
37412,car:0km/H
37413,car:0km/H
37414,car:1km/H
37415,car:0km/H
37416,car:0km/H
37417,car:0km/H
37418,car:0km/H
37419,car:0km/H
37420,car:1km/H
37421,car:0km/H
37422,car:0km/H
37423,car:0km/H
37424,car:0km/H
37425,car:0km/H
37426,car:1km/H
37427,car:0km/H
37428,car:0km/H
37429,car:0km/H
37430,car:0km/H
37431,car:0km/H
37432,car:1km/H
37433,car:0km/H
37434,car:0km/H
37435,car:0km/H
37436,car:0km/H
37437,car:0km/H
37438,car:1km/H
37439,car:0km/H
37440,car:0km/H
37441,person:1km/H
37442,car:0km/H
37443,car:0km/H
37444,car:0km/H
37445,car:1km/H
37446,car:0km/H
37447,car:0km/H
37448,person:0km/H
37449,car:0km/H
37450,car:0km/H
37451,car:0km/H
37452,car:1km/H
37453,car:0km/H
37454,car:0km/H
37455,person:0km/H
37456,car:0km/H
37457,car:0km/H
37458,car:0km/H
37459,car:1km/H
37460,car:0km/H
37461,car:0km/H
37462,person:0km/H
37463,car:0km/H
37464,car:0km/H
37465,car:0km/H
37466,car:1km/H
37467,car:0km/H
37468,car:0km/H
37469,person:1km/H
37470,car:0km/H
37471,car:0km/H
37472,car:0km/H
37473,car:1km/H
37474,car:0km/H
37475,car:0km/H
37476,person:1km/H
37477,car:0km/H
37478,car:0km/H
37479,car:0km/H
37480,car:1km/H
37481,car:0km/H
37482,car:0km/H
37483,person:0km/H
37484,car:0km/H
37485,car:0km/H
37486,car:0km/H
37487,car:1km/H
37488,car:0km/H
37489,car:0km/H
37490,person:0km/H
37491,car:0km/H
37492,car:0km/H
37493,car:0km/H
37494,car:1km/H
37495,car:0km/H
37496,car:0km/H
37497,person:0km/H
37498,car:0km/H
37499,car:0km/H
37500,car:0km/H
37501,car:1km/H
37502,car:0km/H
37503,car:0km/H
37504,person:0km/H
37505,car:0km/H
37506,car:0km/H
37507,car:0km/H
37508,car:1km/H
37509,car:0km/H
37510,car:0km/H
37511,person:0km/H
37512,car:0km/H
37513,car:0km/H
37514,car:0km/H
37515,car:1km/H
37516,car:0km/H
37517,car:0km/H
37518,person:0km/H
37519,car:0km/H
37520,car:0km/H
37521,car:0km/H
37522,car:1km/H
37523,car:0km/H
37524,car:0km/H
37525,person:0km/H
37526,car:0km/H
37527,car:0km/H
37528,car:3km/H
37529,car:0km/H
37530,car:1km/H
37531,car:0km/H
37532,car:0km/H
37533,car:0km/H
37534,car:2km/H
37535,car:0km/H
37536,car:1km/H
37537,car:0km/H
37538,car:0km/H
37539,car:0km/H
37540,car:1km/H
37541,car:0km/H
37542,car:1km/H
37543,car:0km/H
37544,car:0km/H
37545,car:0km/H
37546,car:1km/H
37547,car:0km/H
37548,car:1km/H
37549,car:0km/H
37550,car:0km/H
37551,car:0km/H
37552,car:1km/H
37553,car:0km/H
37554,car:1km/H
37555,car:0km/H
37556,car:0km/H
37557,car:0km/H
37558,car:0km/H
37559,car:1km/H
37560,car:0km/H
37561,car:1km/H
37562,car:0km/H
37563,car:0km/H
37564,car:0km/H
37565,car:0km/H
37566,car:1km/H
37567,car:0km/H
37568,car:1km/H
37569,car:0km/H
37570,car:0km/H
37571,car:0km/H
37572,car:0km/H
37573,car:1km/H
37574,bus:0km/H
37575,car:0km/H
37576,car:1km/H
37577,car:0km/H
37578,car:0km/H
37579,car:0km/H
37580,car:0km/H
37581,car:1km/H
37582,bus:0km/H
37583,car:0km/H
37584,car:1km/H
37585,car:0km/H
37586,car:0km/H
37587,car:0km/H
37588,car:1km/H
37589,car:0km/H
37590,car:1km/H
37591,car:0km/H
37592,car:0km/H
37593,car:0km/H
37594,car:1km/H
37595,car:0km/H
37596,car:1km/H
37597,car:0km/H
37598,car:0km/H
37599,car:0km/H
37600,car:1km/H
37601,car:0km/H
37602,car:1km/H
37603,car:0km/H
37604,car:0km/H
37605,car:0km/H
37606,car:1km/H
37607,car:0km/H
37608,car:1km/H
37609,car:0km/H
37610,car:0km/H
37611,car:0km/H
37612,car:0km/H
37613,car:0km/H
37614,car:0km/H
37615,car:0km/H
37616,car:0km/H
37617,car:0km/H
37618,car:1km/H
37619,car:0km/H
37620,car:0km/H
37621,car:0km/H
37622,car:0km/H
37623,car:1km/H
37624,car:0km/H
37625,car:0km/H
37626,car:0km/H
37627,car:0km/H
37628,car:1km/H
37629,car:0km/H
37630,car:0km/H
37631,car:0km/H
37632,car:0km/H
37633,car:1km/H
37634,bus:0km/H
37635,car:0km/H
37636,car:0km/H
37637,car:0km/H
37638,car:0km/H
37639,car:0km/H
37640,bus:0km/H
37641,car:0km/H
37642,car:0km/H
37643,car:0km/H
37644,car:0km/H
37645,car:0km/H
37646,bus:0km/H
37647,car:0km/H
37648,car:0km/H
37649,car:0km/H
37650,car:0km/H
37651,car:0km/H
37652,bus:0km/H
37653,car:0km/H
37654,car:0km/H
37655,car:0km/H
37656,car:0km/H
37657,car:0km/H
37658,bus:0km/H
37659,car:0km/H
37660,car:0km/H
37661,car:0km/H
37662,car:0km/H
37663,car:0km/H
37664,bus:0km/H
37665,person:0km/H
37666,car:0km/H
37667,car:0km/H
37668,car:0km/H
37669,car:0km/H
37670,car:0km/H
37671,bus:0km/H
37672,car:0km/H
37673,car:0km/H
37674,car:0km/H
37675,car:0km/H
37676,car:0km/H
37677,bus:0km/H
37678,car:0km/H
37679,car:0km/H
37680,car:0km/H
37681,car:0km/H
37682,car:0km/H
37683,bus:0km/H
37684,bus:0km/H
37685,car:0km/H
37686,car:0km/H
37687,car:0km/H
37688,car:0km/H
37689,car:0km/H
37690,bus:0km/H
37691,car:0km/H
37692,car:0km/H
37693,car:0km/H
37694,car:0km/H
37695,car:0km/H
37696,bus:0km/H
37697,car:0km/H
37698,car:0km/H
37699,car:0km/H
37700,car:0km/H
37701,car:0km/H
37702,bus:0km/H
37703,car:0km/H
37704,car:0km/H
37705,car:0km/H
37706,car:0km/H
37707,car:0km/H
37708,bus:1km/H
37709,car:0km/H
37710,car:0km/H
37711,car:0km/H
37712,car:0km/H
37713,car:0km/H
37714,bus:1km/H
37715,car:0km/H
37716,car:0km/H
37717,car:0km/H
37718,car:0km/H
37719,car:0km/H
37720,bus:1km/H
37721,car:0km/H
37722,car:0km/H
37723,car:0km/H
37724,car:0km/H
37725,car:0km/H
37726,bus:0km/H
37727,bus:2km/H
37728,car:0km/H
37729,car:0km/H
37730,car:0km/H
37731,car:0km/H
37732,car:0km/H
37733,car:0km/H
37734,car:0km/H
37735,car:0km/H
37736,car:0km/H
37737,car:0km/H
37738,car:0km/H
37739,car:0km/H
37740,car:0km/H
37741,car:0km/H
37742,car:0km/H
37743,car:0km/H
37744,car:0km/H
37745,car:0km/H
37746,car:0km/H
37747,car:0km/H
37748,car:0km/H
37749,car:0km/H
37750,car:0km/H
37751,car:0km/H
37752,car:0km/H
37753,person:1km/H
37754,bus:1km/H
37755,car:0km/H
37756,car:0km/H
37757,car:0km/H
37758,car:0km/H
37759,car:0km/H
37760,person:1km/H
37761,bus:2km/H
37762,car:0km/H
37763,car:0km/H
37764,car:0km/H
37765,car:0km/H
37766,car:0km/H
37767,person:0km/H
37768,bus:2km/H
37769,car:0km/H
37770,car:0km/H
37771,car:0km/H
37772,car:0km/H
37773,car:0km/H
37774,person:1km/H
37775,bus:1km/H
37776,car:0km/H
37777,car:0km/H
37778,car:0km/H
37779,car:0km/H
37780,car:0km/H
37781,car:0km/H
37782,person:0km/H
37783,bus:1km/H
37784,car:0km/H
37785,car:0km/H
37786,car:0km/H
37787,car:0km/H
37788,car:0km/H
37789,person:0km/H
37790,bus:1km/H
37791,car:0km/H
37792,car:0km/H
37793,car:0km/H
37794,car:0km/H
37795,car:0km/H
37796,person:0km/H
37797,bus:1km/H
37798,person:0km/H
37799,car:0km/H
37800,car:0km/H
37801,car:0km/H
37802,car:0km/H
37803,car:0km/H
37804,person:0km/H
37805,bus:1km/H
37806,person:0km/H
37807,person:2km/H
37808,car:0km/H
37809,car:0km/H
37810,car:0km/H
37811,car:0km/H
37812,car:0km/H
37813,person:0km/H
37814,bus:1km/H
37815,person:0km/H
37816,person:1km/H
37817,car:0km/H
37818,car:0km/H
37819,car:0km/H
37820,car:0km/H
37821,car:0km/H
37822,person:0km/H
37823,bus:1km/H
37824,person:0km/H
37825,person:1km/H
37826,car:0km/H
37827,car:0km/H
37828,car:0km/H
37829,car:0km/H
37830,car:0km/H
37831,person:0km/H
37832,bus:1km/H
37833,person:0km/H
37834,person:1km/H
37835,car:0km/H
37836,car:0km/H
37837,car:0km/H
37838,car:0km/H
37839,car:0km/H
37840,person:0km/H
37841,car:0km/H
37842,car:0km/H
37843,car:0km/H
37844,car:0km/H
37845,car:0km/H
37846,person:0km/H
37847,car:0km/H
37848,car:0km/H
37849,car:0km/H
37850,car:0km/H
37851,car:0km/H
37852,person:0km/H
37853,bus:2km/H
37854,car:0km/H
37855,car:0km/H
37856,car:0km/H
37857,car:0km/H
37858,car:0km/H
37859,person:0km/H
37860,car:0km/H
37861,car:0km/H
37862,car:0km/H
37863,car:0km/H
37864,car:0km/H
37865,person:0km/H
37866,car:0km/H
37867,car:0km/H
37868,car:0km/H
37869,car:0km/H
37870,car:0km/H
37871,person:0km/H
37872,car:0km/H
37873,car:0km/H
37874,car:0km/H
37875,car:0km/H
37876,car:0km/H
37877,car:0km/H
37878,person:0km/H
37879,car:0km/H
37880,car:0km/H
37881,car:0km/H
37882,car:0km/H
37883,car:0km/H
37884,car:0km/H
37885,person:0km/H
37886,car:0km/H
37887,car:0km/H
37888,car:0km/H
37889,car:0km/H
37890,car:0km/H
37891,car:0km/H
37892,person:0km/H
37893,car:0km/H
37894,car:0km/H
37895,car:0km/H
37896,car:0km/H
37897,car:0km/H
37898,car:0km/H
37899,person:0km/H
37900,car:0km/H
37901,car:0km/H
37902,car:0km/H
37903,car:0km/H
37904,car:0km/H
37905,car:0km/H
37906,person:0km/H
37907,car:0km/H
37908,car:0km/H
37909,car:0km/H
37910,car:0km/H
37911,car:0km/H
37912,car:0km/H
37913,person:0km/H
37914,car:0km/H
37915,car:0km/H
37916,car:0km/H
37917,car:0km/H
37918,car:0km/H
37919,car:0km/H
37920,person:0km/H
37921,car:0km/H
37922,car:0km/H
37923,car:0km/H
37924,car:0km/H
37925,car:0km/H
37926,car:0km/H
37927,person:0km/H
37928,car:0km/H
37929,car:0km/H
37930,car:0km/H
37931,car:0km/H
37932,car:0km/H
37933,car:0km/H
37934,person:0km/H
37935,car:0km/H
37936,person:3km/H
37937,car:0km/H
37938,car:0km/H
37939,car:0km/H
37940,car:0km/H
37941,car:0km/H
37942,person:0km/H
37943,person:2km/H
37944,car:0km/H
37945,car:0km/H
37946,car:0km/H
37947,car:0km/H
37948,car:0km/H
37949,person:0km/H
37950,person:1km/H
37951,car:0km/H
37952,car:0km/H
37953,car:0km/H
37954,car:0km/H
37955,car:0km/H
37956,person:0km/H
37957,person:1km/H
37958,truck:0km/H
37959,car:0km/H
37960,car:0km/H
37961,car:0km/H
37962,car:1km/H
37963,person:0km/H
37964,person:1km/H
37965,truck:0km/H
37966,car:0km/H
37967,car:0km/H
37968,car:0km/H
37969,car:1km/H
37970,person:0km/H
37971,person:1km/H
37972,truck:0km/H
37973,car:0km/H
37974,car:0km/H
37975,car:0km/H
37976,car:1km/H
37977,person:0km/H
37978,person:1km/H
37979,truck:0km/H
37980,car:0km/H
37981,car:0km/H
37982,car:0km/H
37983,car:0km/H
37984,person:0km/H
37985,person:1km/H
37986,truck:0km/H
37987,person:1km/H
37988,truck:4km/H
37989,car:0km/H
37990,car:0km/H
37991,car:0km/H
37992,car:1km/H
37993,car:1km/H
37994,person:1km/H
37995,truck:0km/H
37996,person:1km/H
37997,truck:3km/H
37998,car:0km/H
37999,car:0km/H
38000,car:0km/H
38001,car:0km/H
38002,car:1km/H
38003,person:1km/H
38004,truck:0km/H
38005,person:0km/H
38006,truck:2km/H
38007,car:0km/H
38008,car:0km/H
38009,car:0km/H
38010,car:0km/H
38011,car:1km/H
38012,person:1km/H
38013,truck:0km/H
38014,person:0km/H
38015,truck:2km/H
38016,car:0km/H
38017,car:0km/H
38018,car:0km/H
38019,car:0km/H
38020,car:1km/H
38021,person:1km/H
38022,truck:0km/H
38023,person:1km/H
38024,truck:1km/H
38025,car:0km/H
38026,car:0km/H
38027,car:0km/H
38028,car:0km/H
38029,car:1km/H
38030,person:1km/H
38031,truck:0km/H
38032,person:1km/H
38033,truck:1km/H
38034,car:0km/H
38035,car:0km/H
38036,car:0km/H
38037,car:0km/H
38038,car:0km/H
38039,person:1km/H
38040,truck:0km/H
38041,person:1km/H
38042,truck:1km/H
38043,car:0km/H
38044,car:0km/H
38045,car:0km/H
38046,car:0km/H
38047,car:0km/H
38048,person:1km/H
38049,truck:0km/H
38050,person:0km/H
38051,truck:1km/H
38052,car:0km/H
38053,car:0km/H
38054,car:0km/H
38055,car:0km/H
38056,car:0km/H
38057,person:0km/H
38058,truck:0km/H
38059,person:0km/H
38060,truck:1km/H
38061,car:0km/H
38062,car:0km/H
38063,car:0km/H
38064,car:0km/H
38065,car:0km/H
38066,person:0km/H
38067,truck:0km/H
38068,person:0km/H
38069,truck:1km/H
38070,car:0km/H
38071,car:0km/H
38072,car:0km/H
38073,car:0km/H
38074,car:1km/H
38075,truck:0km/H
38076,person:0km/H
38077,truck:1km/H
38078,car:0km/H
38079,car:0km/H
38080,car:0km/H
38081,car:0km/H
38082,car:1km/H
38083,truck:0km/H
38084,person:0km/H
38085,truck:1km/H
38086,car:0km/H
38087,car:0km/H
38088,car:0km/H
38089,car:0km/H
38090,car:1km/H
38091,truck:0km/H
38092,person:0km/H
38093,truck:1km/H
38094,person:4km/H
38095,car:0km/H
38096,car:0km/H
38097,car:0km/H
38098,car:0km/H
38099,car:1km/H
38100,truck:0km/H
38101,person:0km/H
38102,truck:1km/H
38103,person:2km/H
38104,car:0km/H
38105,car:0km/H
38106,car:0km/H
38107,car:0km/H
38108,car:1km/H
38109,truck:0km/H
38110,person:0km/H
38111,truck:1km/H
38112,person:1km/H
38113,car:0km/H
38114,car:0km/H
38115,car:0km/H
38116,car:0km/H
38117,car:1km/H
38118,truck:0km/H
38119,person:0km/H
38120,truck:1km/H
38121,person:1km/H
38122,car:0km/H
38123,car:0km/H
38124,car:0km/H
38125,car:0km/H
38126,car:1km/H
38127,truck:0km/H
38128,person:0km/H
38129,truck:1km/H
38130,person:1km/H
38131,person:1km/H
38132,car:0km/H
38133,car:0km/H
38134,car:0km/H
38135,car:0km/H
38136,car:1km/H
38137,truck:0km/H
38138,person:0km/H
38139,truck:1km/H
38140,person:2km/H
38141,car:0km/H
38142,car:0km/H
38143,car:0km/H
38144,car:0km/H
38145,car:1km/H
38146,truck:0km/H
38147,person:0km/H
38148,truck:1km/H
38149,person:1km/H
38150,car:0km/H
38151,car:0km/H
38152,car:0km/H
38153,car:0km/H
38154,car:1km/H
38155,truck:0km/H
38156,person:0km/H
38157,truck:1km/H
38158,person:1km/H
38159,car:0km/H
38160,car:0km/H
38161,car:0km/H
38162,car:0km/H
38163,car:1km/H
38164,truck:0km/H
38165,person:0km/H
38166,truck:1km/H
38167,person:1km/H
38168,car:0km/H
38169,car:0km/H
38170,car:0km/H
38171,car:0km/H
38172,car:1km/H
38173,truck:0km/H
38174,person:0km/H
38175,truck:1km/H
38176,person:1km/H
38177,car:0km/H
38178,car:0km/H
38179,car:0km/H
38180,car:0km/H
38181,car:1km/H
38182,truck:0km/H
38183,person:0km/H
38184,truck:1km/H
38185,person:0km/H
38186,car:0km/H
38187,car:0km/H
38188,car:0km/H
38189,car:0km/H
38190,car:1km/H
38191,truck:0km/H
38192,person:0km/H
38193,truck:1km/H
38194,person:1km/H
38195,person:0km/H
38196,car:0km/H
38197,car:0km/H
38198,car:0km/H
38199,car:0km/H
38200,car:1km/H
38201,truck:0km/H
38202,person:0km/H
38203,truck:1km/H
38204,person:2km/H
38205,person:0km/H
38206,car:0km/H
38207,car:0km/H
38208,car:0km/H
38209,car:1km/H
38210,truck:0km/H
38211,person:0km/H
38212,truck:1km/H
38213,person:2km/H
38214,person:1km/H
38215,car:0km/H
38216,car:0km/H
38217,car:0km/H
38218,car:1km/H
38219,truck:0km/H
38220,person:1km/H
38221,truck:1km/H
38222,person:2km/H
38223,person:1km/H
38224,car:0km/H
38225,car:0km/H
38226,car:0km/H
38227,car:1km/H
38228,truck:0km/H
38229,person:1km/H
38230,truck:1km/H
38231,person:2km/H
38232,person:1km/H
38233,car:0km/H
38234,car:0km/H
38235,car:0km/H
38236,car:1km/H
38237,truck:0km/H
38238,person:1km/H
38239,truck:1km/H
38240,person:1km/H
38241,person:1km/H
38242,car:0km/H
38243,car:0km/H
38244,car:0km/H
38245,car:1km/H
38246,truck:0km/H
38247,person:1km/H
38248,truck:1km/H
38249,person:1km/H
38250,person:0km/H
38251,car:0km/H
38252,car:0km/H
38253,car:0km/H
38254,car:1km/H
38255,truck:0km/H
38256,person:1km/H
38257,truck:1km/H
38258,person:1km/H
38259,person:0km/H
38260,car:0km/H
38261,car:0km/H
38262,car:0km/H
38263,car:1km/H
38264,truck:0km/H
38265,person:1km/H
38266,truck:1km/H
38267,person:1km/H
38268,car:0km/H
38269,car:0km/H
38270,car:1km/H
38271,truck:0km/H
38272,person:1km/H
38273,truck:1km/H
38274,person:1km/H
38275,car:0km/H
38276,car:0km/H
38277,car:1km/H
38278,truck:0km/H
38279,person:1km/H
38280,truck:1km/H
38281,person:1km/H
38282,car:0km/H
38283,car:0km/H
38284,car:0km/H
38285,car:1km/H
38286,truck:0km/H
38287,person:1km/H
38288,truck:1km/H
38289,person:1km/H
38290,car:0km/H
38291,car:0km/H
38292,car:0km/H
38293,car:1km/H
38294,truck:0km/H
38295,person:0km/H
38296,truck:1km/H
38297,person:1km/H
38298,car:0km/H
38299,car:0km/H
38300,car:0km/H
38301,car:1km/H
38302,truck:0km/H
38303,person:1km/H
38304,truck:1km/H
38305,person:1km/H
38306,car:0km/H
38307,car:0km/H
38308,car:0km/H
38309,car:0km/H
38310,car:1km/H
38311,truck:0km/H
38312,person:1km/H
38313,truck:1km/H
38314,person:1km/H
38315,car:0km/H
38316,car:0km/H
38317,car:0km/H
38318,car:0km/H
38319,car:1km/H
38320,truck:0km/H
38321,person:1km/H
38322,truck:1km/H
38323,person:1km/H
38324,car:0km/H
38325,car:0km/H
38326,car:0km/H
38327,car:0km/H
38328,car:1km/H
38329,truck:0km/H
38330,person:1km/H
38331,truck:1km/H
38332,person:1km/H
38333,car:0km/H
38334,car:0km/H
38335,car:0km/H
38336,car:0km/H
38337,car:1km/H
38338,truck:0km/H
38339,person:1km/H
38340,truck:1km/H
38341,person:1km/H
38342,car:0km/H
38343,car:0km/H
38344,car:0km/H
38345,car:1km/H
38346,truck:0km/H
38347,person:1km/H
38348,truck:1km/H
38349,person:1km/H
38350,car:0km/H
38351,car:0km/H
38352,car:0km/H
38353,car:1km/H
38354,truck:0km/H
38355,person:1km/H
38356,truck:1km/H
38357,person:1km/H
38358,car:0km/H
38359,car:0km/H
38360,car:0km/H
38361,car:1km/H
38362,truck:0km/H
38363,person:1km/H
38364,truck:1km/H
38365,person:1km/H
38366,car:0km/H
38367,car:0km/H
38368,car:0km/H
38369,car:1km/H
38370,truck:0km/H
38371,person:1km/H
38372,truck:1km/H
38373,person:1km/H
38374,car:0km/H
38375,car:0km/H
38376,car:0km/H
38377,car:1km/H
38378,truck:0km/H
38379,person:1km/H
38380,truck:1km/H
38381,person:1km/H
38382,car:0km/H
38383,car:0km/H
38384,car:0km/H
38385,car:1km/H
38386,truck:0km/H
38387,person:1km/H
38388,truck:1km/H
38389,person:1km/H
38390,car:0km/H
38391,car:0km/H
38392,car:0km/H
38393,car:1km/H
38394,truck:0km/H
38395,person:1km/H
38396,truck:0km/H
38397,person:1km/H
38398,car:0km/H
38399,car:0km/H
38400,car:0km/H
38401,car:1km/H
38402,truck:0km/H
38403,person:1km/H
38404,truck:0km/H
38405,person:1km/H
38406,car:0km/H
38407,car:1km/H
38408,car:0km/H
38409,car:0km/H
38410,car:0km/H
38411,car:1km/H
38412,truck:0km/H
38413,person:1km/H
38414,truck:0km/H
38415,car:0km/H
38416,car:0km/H
38417,car:0km/H
38418,car:0km/H
38419,car:0km/H
38420,car:1km/H
38421,truck:0km/H
38422,person:1km/H
38423,truck:0km/H
38424,car:0km/H
38425,car:0km/H
38426,car:0km/H
38427,car:0km/H
38428,car:0km/H
38429,car:1km/H
38430,truck:0km/H
38431,person:1km/H
38432,truck:0km/H
38433,car:0km/H
38434,car:0km/H
38435,car:0km/H
38436,car:0km/H
38437,car:0km/H
38438,car:0km/H
38439,car:1km/H
38440,truck:0km/H
38441,person:0km/H
38442,truck:0km/H
38443,car:0km/H
38444,car:0km/H
38445,car:0km/H
38446,car:0km/H
38447,car:0km/H
38448,car:0km/H
38449,car:1km/H
38450,truck:0km/H
38451,person:1km/H
38452,truck:0km/H
38453,car:0km/H
38454,car:0km/H
38455,car:0km/H
38456,car:0km/H
38457,car:0km/H
38458,car:0km/H
38459,car:1km/H
38460,truck:0km/H
38461,person:1km/H
38462,truck:0km/H
38463,car:0km/H
38464,car:0km/H
38465,car:0km/H
38466,car:0km/H
38467,car:0km/H
38468,car:0km/H
38469,car:1km/H
38470,truck:0km/H
38471,person:1km/H
38472,truck:0km/H
38473,car:0km/H
38474,car:0km/H
38475,car:0km/H
38476,car:0km/H
38477,truck:0km/H
38478,car:0km/H
38479,car:0km/H
38480,car:1km/H
38481,truck:0km/H
38482,person:1km/H
38483,truck:0km/H
38484,car:0km/H
38485,car:0km/H
38486,car:0km/H
38487,car:0km/H
38488,truck:0km/H
38489,car:0km/H
38490,car:0km/H
38491,car:1km/H
38492,truck:0km/H
